HPSA Discipline Class,HPSA Geography Identification Number,HPSA Component Type Description,HPSA Name,HPSA ID,County Equivalent Name,Designation Type,HPSA Population Type,HPSA Status,HPSA Score
Primary Care,6039000202,Census Tract,MSSA 79.2/Chowchilla,1065776270,Madera,High Needs Geographic HPSA,Geographic Population,Designated,17
Primary Care,6039000300,Census Tract,MSSA 79.2/Chowchilla,1065776270,Madera,High Needs Geographic HPSA,Geographic Population,Designated,17
Primary Care,6039000400,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000502,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000503,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000506,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000507,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000508,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000509,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000602,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000603,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000604,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000700,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000800,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039000900,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6039001000,Census Tract,MSSA 80/Madera,1068377660,Madera,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6043000101,Census Tract,MSSA 85 & 86/Bootjack/Yosemite Valley,1067390965,Mariposa,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6043000102,Census Tract,MSSA 85 & 86/Bootjack/Yosemite Valley,1067390965,Mariposa,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6043000200,Census Tract,MSSA 85 & 86/Bootjack/Yosemite Valley,1067390965,Mariposa,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6043000301,Census Tract,MSSA 85 & 86/Bootjack/Yosemite Valley,1067390965,Mariposa,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6043000302,Census Tract,MSSA 85 & 86/Bootjack/Yosemite Valley,1067390965,Mariposa,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6043000400,Census Tract,MSSA 85 & 86/Bootjack/Yosemite Valley,1067390965,Mariposa,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6045010300,Census Tract,MSSA 87.2 & 89/Mendocino/Fort Bragg,1061646893,Mendocino,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6045010400,Census Tract,MSSA 87.2 & 89/Mendocino/Fort Bragg,1061646893,Mendocino,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6045010500,Census Tract,MSSA 87.2 & 89/Mendocino/Fort Bragg,1061646893,Mendocino,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6045011001,Census Tract,MSSA 87.2 & 89/Mendocino/Fort Bragg,1061646893,Mendocino,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6045011002,Census Tract,MSSA 87.2 & 89/Mendocino/Fort Bragg,1061646893,Mendocino,Geographic HPSA,Geographic Population,Designated,10
Primary Care,6045010100,Census Tract,ME-MSSA 92 Covelo/Dos Rios,1061980148,Mendocino,HPSA Population,Medicaid Eligible Population HPSA,Designated,17
Primary Care,6045011700,Census Tract,MSSA 93.4/Talmage,1063081058,Mendocino,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6045011102,Census Tract,Low Income/Migrant Farmworkers - MSSA 88/Anchor Ba,1065948139,Mendocino,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,13
Primary Care,6045010200,Census Tract,MSSA 90/Laytonville,1068318360,Mendocino,High Needs Geographic HPSA,Geographic Population,Designated,7
Primary Care,6045010600,Census Tract,LI/MFW/H - MSSA 91/Willits,1069165138,Mendocino,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,9
Primary Care,6045010700,Census Tract,LI/MFW/H - MSSA 91/Willits,1069165138,Mendocino,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,9
Primary Care,6045010802,Census Tract,MSSA 93.3/Potter Valley,1069258904,Mendocino,Geographic HPSA,Geographic Population,Designated,11
Primary Care,6045010900,Census Tract,MSSA 93.1/Ukiah,1069676534,Mendocino,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6045011300,Census Tract,MSSA 93.1/Ukiah,1069676534,Mendocino,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6045011400,Census Tract,MSSA 93.1/Ukiah,1069676534,Mendocino,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6045011500,Census Tract,MSSA 93.1/Ukiah,1069676534,Mendocino,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6045011600,Census Tract,MSSA 93.1/Ukiah,1069676534,Mendocino,High Needs Geographic HPSA,Geographic Population,Designated,11
Primary Care,6047000901,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047000902,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001002,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001003,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001004,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001005,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001101,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001200,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001301,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001302,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001401,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001402,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001501,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001502,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001503,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001601,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001602,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001700,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047001801,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047002600,Census Tract,Low Income - MSSA 97.1 & 97.2/Merced Central,1062543743,Merced,HPSA Population,Low Income Population HPSA,Designated,14
Primary Care,6047000201,Census Tract,LI/MFW - MSSA 95/Ballico/Delhi/Livingston,1062665676,Merced,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,8
Primary Care,6047000202,Census Tract,LI/MFW - MSSA 95/Ballico/Delhi/Livingston,1062665676,Merced,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,8
Primary Care,6047000203,Census Tract,LI/MFW - MSSA 95/Ballico/Delhi/Livingston,1062665676,Merced,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,8
Primary Care,6047000301,Census Tract,LI/MFW - MSSA 95/Ballico/Delhi/Livingston,1062665676,Merced,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,8
Primary Care,6047000303,Census Tract,LI/MFW - MSSA 95/Ballico/Delhi/Livingston,1062665676,Merced,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,8
Primary Care,6047000304,Census Tract,LI/MFW - MSSA 95/Ballico/Delhi/Livingston,1062665676,Merced,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,8
Primary Care,6047000401,Census Tract,LI/MFW - MSSA 95/Ballico/Delhi/Livingston,1062665676,Merced,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,8
Primary Care,6047000402,Census Tract,LI/MFW - MSSA 95/Ballico/Delhi/Livingston,1062665676,Merced,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,8
Primary Care,6047000503,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047000504,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047000505,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047000601,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047000602,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047000603,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047000701,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047000702,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047000801,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047000802,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047002500,Census Tract,MSSA 96/Atwater,1063197836,Merced,High Needs Geographic HPSA,Geographic Population,Designated,5
Primary Care,6047002000,Census Tract,MSSA 94/Los Banos,1068286734,Merced,Geographic HPSA,Geographic Population,Designated,15
Primary Care,6047002100,Census Tract,MSSA 94/Los Banos,1068286734,Merced,Geographic HPSA,Geographic Population,Designated,15
Primary Care,6047002201,Census Tract,MSSA 94/Los Banos,1068286734,Merced,Geographic HPSA,Geographic Population,Designated,15
Primary Care,6047002202,Census Tract,MSSA 94/Los Banos,1068286734,Merced,Geographic HPSA,Geographic Population,Designated,15
Primary Care,6047002301,Census Tract,MSSA 94/Los Banos,1068286734,Merced,Geographic HPSA,Geographic Population,Designated,15
Primary Care,6047002302,Census Tract,MSSA 94/Los Banos,1068286734,Merced,Geographic HPSA,Geographic Population,Designated,15
Primary Care,6047002401,Census Tract,MSSA 94/Los Banos,1068286734,Merced,Geographic HPSA,Geographic Population,Designated,15
Primary Care,6047002402,Census Tract,MSSA 94/Los Banos,1068286734,Merced,Geographic HPSA,Geographic Population,Designated,15
Primary Care,6047001901,Census Tract,ME MSSA 97.3 - Le Grand/Planada,1069263546,Merced,HPSA Population,Medicaid Eligible Population HPSA,Designated,17
Primary Care,6047001902,Census Tract,ME MSSA 97.3 - Le Grand/Planada,1069263546,Merced,HPSA Population,Medicaid Eligible Population HPSA,Designated,17
Primary Care,6049,Single County,Modoc County,1064838012,Modoc,High Needs Geographic HPSA,Geographic Population,Designated,15
Primary Care,6053010101,Census Tract,Low Income/Migrant FW - MSSA 109.1/Prunedale,1061778616,Monterey,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,13
Primary Care,6053010102,Census Tract,Low Income/Migrant FW - MSSA 109.1/Prunedale,1061778616,Monterey,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,13
Primary Care,6053010202,Census Tract,Low Income/Migrant FW - MSSA 109.1/Prunedale,1061778616,Monterey,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,13
Primary Care,6053010305,Census Tract,Low Income/Migrant FW - MSSA 109.1/Prunedale,1061778616,Monterey,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,13
Primary Care,6053010501,Census Tract,Low Income/Migrant FW - MSSA 109.1/Prunedale,1061778616,Monterey,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,13
Primary Care,6053010606,Census Tract,Low Income/Migrant FW - MSSA 109.1/Prunedale,1061778616,Monterey,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,13
Primary Care,6053014601,Census Tract,Low Income/Migrant FW - MSSA 109.1/Prunedale,1061778616,Monterey,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,13
Primary Care,6053014700,Census Tract,Low Income/Migrant FW - MSSA 109.1/Prunedale,1061778616,Monterey,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,13
Primary Care,6053000101,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000102,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000103,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000104,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000200,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000300,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000400,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000501,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000502,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000600,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000701,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000702,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000800,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053000900,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053001200,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
Primary Care,6053001300,Census Tract,ME-MSSA109.2/Salinas,1066239102,Monterey,HPSA Population,Medicaid Eligible Population HPSA,Designated,12
